TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
INDT;66,04;1,00;110,19;1,69;1,13;77,48;14,06;12,42;97,30;114,07;16,76;0,29;13,69;;-1,13;;1,54;1,02;1,12;0,67;0,33;0,08;2,31;5,72;;38,97;0,60;;673.238.176,00
INN;6,48;1,85;-276,87;0,72;0,23;76,04;10,42;-0,37;9,84;29,58;19,74;1,45;1,03;-0,51;-0,25;0,12;-0,26;-0,08;2,77;0,32;0,67;0,22;5,57;-56,96;;8,98;-0,02;;692.722.368,00
INVH;29,45;3,12;46,97;1,75;0,97;60,94;31,21;17,13;25,78;36,50;10,72;0,73;8,05;;-0,97;;3,72;2,07;3,83;0,56;0,44;0,12;16,24;;;16,83;0,63;;18.006.068.675,00
IRM;50,45;4,90;26,35;23,05;0,91;57,11;21,94;10,91;13,11;22,42;9,31;16,38;2,88;-39,62;-1,01;0,81;87,48;3,45;9,37;0,04;0,95;0,32;5,82;26,77;;2,19;1,91;;14.675.708.245,00
IRT;15,23;3,55;29,14;0,95;0,52;59,22;33,03;18,65;16,46;28,92;12,46;0,72;5,44;;-0,52;;3,26;1,79;3,33;0,55;0,45;0,10;31,28;31,16;;16,03;0,52;;3.416.494.118,00
IVR;10,82;21,16;-1,02;0,52;0,08;;;;-1,19;13,25;14,44;-6,30;;;-0,08;;-50,84;-8,02;-43,53;0,16;0,84;0,00;;;;20,77;-10,56;;418.851.938,00
JBGS;14,08;6,39;22,92;0,60;0,27;64,98;29,08;11,56;9,11;21,39;12,28;0,81;2,65;;-0,27;;2,61;1,19;3,42;0,45;0,46;0,10;2,21;;;23,52;0,61;;1.605.425.536,00
KIM;18,01;4,89;98,32;1,17;0,63;69,27;16,57;6,56;38,91;63,39;24,48;0,74;6,45;;-0,63;;1,19;0,64;1,38;0,53;0,46;0,10;7,55;-21,63;;15,38;0,18;;11.141.153.493,00
KRC;29,23;7,25;14,71;0,63;0,32;71,87;31,34;21,20;9,96;21,58;11,63;0,74;3,12;;-0,32;;4,28;2,15;3,51;0,50;0,50;0,10;8,82;7,16;;46,44;1,99;;3.422.455.933,00
KREF;10,82;15,90;35,54;0,48;0,10;100,00;2.999,57;234,51;2,78;17,60;14,82;2,54;83,34;;-0,10;;1,34;0,27;4,64;0,20;0,80;0,00;;-8,39;;22,74;0,30;;747.607.900,00
KRG;19,48;4,47;-337,90;1,13;0,58;73,59;11,46;-1,58;46,46;77,88;31,43;0,77;5,32;;-0,58;;-0,34;-0,17;1,36;0,51;0,48;0,11;17,45;;;17,18;-0,06;;4.269.714.060,00
LADR;9,22;9,54;8,20;0,76;0,20;62,05;302,88;117,75;3,19;12,99;9,80;2,34;9,66;;-0,20;;9,27;2,39;6,25;0,26;0,74;0,02;-6,50;8,65;;12,12;1,12;;1.166.348.440,00
LAMR;94,62;5,44;21,97;8,05;1,49;67,16;28,72;21,57;16,50;22,11;5,61;2,74;4,74;-26,63;-1,58;0,50;36,66;6,77;12,51;0,18;0,82;0,31;5,69;6,69;;11,75;4,31;;9.627.386.298,00
LAND;15,57;3,52;118,11;0,76;0,38;96,84;34,13;5,28;18,26;36,82;18,56;0,77;6,23;;-0,38;;0,64;0,32;2,24;0,50;0,50;0,06;28,85;;;20,48;0,13;;556.066.980,00
LANDO;22,45;6,68;170,30;1,10;0,55;96,84;34,13;5,28;26,33;36,82;18,56;0,77;8,98;;-0,55;;0,64;0,32;2,24;0,50;0,50;0,06;28,85;;;20,48;0,13;;556.066.980,00
LANDP;25,04;;189,95;1,22;0,61;96,84;34,13;5,28;29,36;36,82;18,56;0,77;10,02;;-0,61;;0,64;0,32;2,24;0,50;0,50;0,06;28,85;;;20,48;0,13;;556.066.980,00
LFT;1,99;12,06;15,46;0,42;0,09;;;;2,82;2,01;-0,81;-0,12;;;-0,09;;2,74;0,60;12,57;0,22;0,78;0,00;;;;4,69;0,13;;103.940.088,00
LOAN;5,19;12,04;11,45;1,39;0,78;100,00;60,82;60,81;11,44;17,32;5,88;0,71;6,96;1,24;-181,33;2,75;12,16;6,83;7,08;0,56;0,44;0,11;7,69;8,67;;3,73;0,45;;59.658.531,00
LSI;125,38;3,48;29,78;2,94;1,44;73,08;44,93;34,50;22,86;30,06;7,20;0,93;10,27;;-1,44;;9,89;4,85;6,66;0,49;0,48;0,14;14,40;30,02;;42,59;4,21;;10.665.023.408,00
LTC;33,09;6,89;13,77;1,65;0,83;87,92;101,77;77,54;10,49;16,29;5,80;0,91;10,68;;-0,83;;12,00;6,00;8,18;0,50;0,50;0,08;-5,26;2,83;;20,02;2,40;;1.369.019.334,00
MAA;143,39;3,48;26,38;2,78;1,49;82,47;39,69;31,38;20,85;26,28;5,43;0,73;8,28;;-1,49;;10,55;5,64;7,63;0,53;0,46;0,18;5,73;14,19;;51,50;5,44;;16.719.101.932,00
MAC;9,48;6,75;-30,85;0,71;0,25;58,37;14,32;-7,69;16,57;50,90;34,33;1,47;2,37;;-0,25;;-2,31;-0,82;1,68;0,35;0,65;0,11;-2,87;;;13,33;-0,31;;2.038.451.220,00
MDRR;0,83;7,23;-3,09;0,85;0,17;64,55;-10,62;-43,00;-12,51;-59,78;-47,26;3,23;1,33;;-0,17;;-27,64;-5,42;-1,50;0,20;0,80;0,13;45,09;;;0,97;-0,27;;14.739.472,00
MDRRP;20,00;10,00;-74,47;20,59;4,04;64,55;-10,62;-43,00;-301,50;-59,78;-47,26;3,23;32,02;;-4,04;;-27,64;-5,42;-1,50;0,20;0,80;0,13;45,09;;;0,97;-0,27;;14.739.472,00
MFA;9,13;13,47;-3,88;0,47;0,10;32,69;40,35;-73,71;7,09;2,00;-5,09;-0,34;2,86;;-0,10;;-12,06;-2,63;6,60;0,22;0,78;0,04;-18,11;;;19,52;-2,35;;930.455.647,00
MGP;41,64;1,27;30,31;2,06;0,63;96,71;79,83;27,27;10,35;16,96;6,60;1,31;8,27;;-0,63;;6,80;2,08;8,47;0,31;0,69;0,08;10,84;47,00;;20,20;1,37;;6.527.207.412,00
MNR;20,98;;53,18;1,90;0,93;88,04;56,30;20,70;19,56;29,89;10,33;1,00;11,01;;-0,93;;3,57;1,74;4,81;0,49;0,51;0,08;13,38;30,66;;11,06;0,39;;2.066.244.672,00
