TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA; PEG Ratio; VALOR DE MERCADO
BALY;19,12;;-2,09;1,11;0,14;55,26;-10,92;-18,87;-3,62;-17,49;-13,90;4,25;0,39;-3,82;-0,15;0,69;-52,81;-6,75;-6,12;0,13;0,87;0,36;39,89;;;17,26;-9,12;;885.567.025,00
BAM;30,45;2,42;3,25;0,09;0,03;13,15;14,83;4,50;0,99;12,90;11,91;1,14;0,15;0,62;-0,04;1,31;2,89;0,94;3,33;0,33;0,67;0,21;22,79;52,18;;325,11;9,41;;12.633.991.300,00
BANC;12,90;2,16;6,60;0,80;0,08;0,00;51,13;29,68;3,83;0,05;-3,79;-0,79;1,96;;-0,08;;12,06;1,26;8,98;0,10;0,90;0,04;-2,10;15,95;;16,26;1,96;;765.578.893,00
BAND;15,18;;19,90;1,43;0,42;41,59;3,55;3,41;19,14;33,65;14,48;1,08;0,68;2,35;-0,60;2,45;7,19;2,11;2,40;0,29;0,71;0,62;28,60;26,80;;10,70;0,77;;390.286.416,00
BANF;83,96;1,80;14,38;2,22;0,22;0,00;40,03;31,99;11,49;-8,03;-19,50;-3,77;4,60;;-0,22;;15,44;1,56;15,77;0,10;0,90;0,05;10,51;17,44;;38,03;5,87;;2.772.053.480,00
BANFP;28,58;6,30;4,87;0,75;0,08;0,00;40,03;31,99;3,89;-8,03;-19,50;-3,77;1,56;;-0,08;;15,44;1,56;15,77;0,10;0,90;0,05;10,51;17,44;;38,03;5,87;;2.772.053.480,00
BANR;53,02;3,37;9,36;1,26;0,12;0,00;38,60;30,16;7,31;-9,47;-16,83;-2,89;2,82;;-0,12;;13,41;1,23;11,77;0,09;0,91;0,04;5,42;26,31;;42,59;5,71;;1.839.300.639,00
BAP;123,50;3,24;8,43;1,38;0,16;86,19;0,00;25,77;;;;-0,01;2,17;1,27;-0,62;1,20;16,34;1,85;;0,11;0,89;0,07;-2,03;-2,45;;89,41;14,61;;9.813.057.345,00
BASI;16,44;;-50,47;24,54;2,91;31,54;-3,08;-5,54;-90,75;-105,96;-15,21;4,11;2,80;-9,84;-3,91;0,46;-48,62;-5,77;-5,34;0,12;0,88;1,04;21,65;;;0,67;-0,33;;182.953.296,24
BATRA;32,98;;5,86;0,67;0,25;48,77;23,69;14,92;3,69;7,98;4,99;0,90;0,87;-6,82;-0,28;0,71;11,37;4,27;8,34;0,38;0,62;0,29;9,88;6,04;;48,88;5,56;;8.607.987.164,00
BATRK;32,08;;5,72;0,65;0,24;48,77;23,69;14,92;3,60;7,98;4,99;0,90;0,85;-6,66;-0,27;0,71;11,37;4,27;8,34;0,38;0,62;0,29;9,88;6,04;;48,88;5,56;;8.607.987.164,00
BAX;37,40;3,08;-7,81;3,26;0,67;35,71;-12,96;-16,10;-9,70;-17,32;-7,62;2,56;1,26;5,81;-0,94;1,69;-41,71;-8,60;-9,02;0,21;0,79;0,53;7,38;;;11,56;-4,82;;18.985.768.164,00
BB;3,69;;-22,73;1,61;0,98;64,20;-11,88;-13,77;-26,33;-25,42;0,70;-0,04;3,13;1.079,44;-1,52;1,00;-7,09;-4,33;-5,49;0,61;0,39;0,31;-11,32;;;2,31;-0,16;;2.141.478.216,00
BBAR;3,91;5,17;4,91;0,44;0,07;58,83;0,00;5,40;;;;-0,96;0,26;-0,45;-0,15;0,76;8,97;1,49;;0,17;0,83;0,28;7,74;-18,06;;8,94;0,80;;796.523.130,00
BBBY;1,06;;-0,10;-0,16;0,03;25,86;-19,44;-20,54;-0,10;-1,58;-1,48;;0,02;-0,18;-0,05;0,73;-159,76;-28,99;-107,70;-0,18;1,18;1,41;-8,42;;;-6,81;-10,88;;125.511.000,00
BBCP;6,90;;11,72;1,38;0,45;40,87;16,77;8,24;5,76;11,84;6,08;1,46;0,97;-14,85;-0,49;0,74;11,78;3,82;8,76;0,32;0,65;0,46;;;;5,03;0,59;;395.494.638,00
BBD;2,55;5,83;5,98;0,93;0,08;67,51;0,00;14,52;;;;-4,30;0,87;0,28;-0,51;1,56;15,56;1,41;;0,09;0,91;0,10;-13,25;-5,36;;2,73;0,42;;27.031.112.308,00
BBDC;7,50;12,92;173,14;0,68;0,30;100,00;38,80;2,88;12,87;34,38;21,48;1,13;4,99;;-0,30;;0,39;0,17;2,33;0,44;0,56;0,06;5,70;;;11,05;0,04;;812.608.986,00
BBDO;2,21;5,88;5,23;0,81;0,07;67,51;0,00;14,52;;;;-4,30;0,76;0,25;-0,45;1,56;15,56;1,41;;0,09;0,91;0,10;-13,25;-5,36;;2,73;0,42;;27.031.112.308,00
BBGI;0,98;;-4,16;0,12;0,04;100,00;5,98;-2,73;1,90;18,43;16,53;1,02;0,11;0,63;-0,04;1,97;-2,83;-0,94;1,97;0,33;0,67;0,34;12,05;;;8,33;-0,24;;28.958.804,00
BBI;2,35;;-0,23;0,43;0,36;100,00;-643,25;-643,48;-0,23;0,26;0,48;-0,93;1,45;0,44;-26,38;6,36;-191,07;-161,44;-191,00;0,84;0,16;0,25;-51,16;;;5,44;-10,40;;6.753.900,00
BBIG;0,34;;-0,12;0,39;0,18;0,07;-2.909,81;-3.060,61;-0,13;-0,22;-0,09;0,27;3,73;1,80;-0,25;1,60;-318,74;-151,37;-168,92;0,47;0,53;0,05;-9,38;;;0,87;-2,79;;84.655.818,00
BBIO;13,77;;-4,35;-1,67;3,36;95,58;-520,57;-619,70;-5,18;-8,16;-2,96;;26,96;4,90;-28,22;4,52;-38,35;-77,23;-89,23;-2,01;3,02;0,12;;;;-8,29;-3,18;;2.099.543.510,00
BBQ;17,24;;7,73;2,83;0,91;72,45;3,43;10,28;23,19;20,19;-3,00;-0,37;0,80;57,57;-1,19;1,07;36,65;11,78;9,75;0,32;0,68;1,15;1,23;;;6,08;2,23;;185.504.124,00
BBSI;85,85;1,76;12,41;3,30;0,85;22,27;6,21;4,48;8,96;4,82;-4,14;-1,52;0,56;4,90;-2,52;1,36;26,58;6,88;26,66;0,26;0,74;1,53;2,75;13,43;;25,86;6,87;;586.488.156,00
BBU;16,50;1,51;13,75;0,09;0,02;5,92;4,87;0,17;0,47;12,84;12,38;2,30;0,02;0,54;-0,02;1,14;0,64;0,12;4,52;0,18;0,82;0,69;20,32;10,55;;188,02;1,21;;1.219.914.375,00
BBVA;6,41;5,71;5,36;0,77;0,05;100,00;0,00;26,76;;;;-4,32;1,43;0,63;-0,46;1,10;14,34;0,97;;0,07;0,93;0,04;-1,42;4,99;;8,34;1,20;;38.617.885.992,00
BBW;23,56;;6,73;3,58;1,34;52,03;12,34;11,40;6,22;6,04;-0,22;-0,12;0,77;11,70;-2,61;1,31;53,14;19,86;53,14;0,37;0,63;1,74;2,83;42,96;;6,58;3,50;;349.289.472,00
BBWI;33,95;2,34;8,12;-2,99;1,52;44,83;20,88;12,47;4,85;7,72;2,84;;1,01;15,72;-2,45;1,34;-36,80;18,70;58,06;-0,51;1,51;1,50;-8,92;2,85;;-11,42;4,20;;7.843.757.364,00
BBY;75,78;4,64;10,84;5,61;0,99;21,46;4,19;3,23;8,38;8,54;0,11;0,08;0,35;-67,75;-2,37;0,98;51,79;9,11;38,11;0,18;0,82;2,82;5,61;14,85;;13,53;7,01;;16.900.182.510,00
BC;75,56;1,97;7,99;2,65;0,86;28,58;13,86;9,94;5,73;7,76;2,01;0,93;0,79;4,49;-1,49;1,81;33,15;10,71;16,96;0,32;0,68;1,08;12,37;35,83;;28,70;9,51;;5.433.862.966,00
BCAB;2,50;;-0,92;0,66;0,50;;;;-0,92;0,82;1,74;-1,25;;0,59;-16,27;7,69;-71,74;-54,11;-71,74;0,75;0,25;0,00;;;;3,79;-2,72;;94.018.250,00
BCBP;13,84;4,63;5,23;0,80;0,07;0,00;51,10;33,66;3,44;3,76;0,33;0,08;1,76;;-0,07;;15,38;1,26;7,49;0,08;0,92;0,04;9,36;35,49;;17,20;2,65;;233.309.180,00
BCC;60,93;1,13;2,81;1,17;0,74;22,83;13,97;10,23;2,05;1,62;-0,45;-0,25;0,29;1,58;-2,05;3,78;41,67;26,47;34,87;0,64;0,36;2,59;13,61;59,55;;52,15;21,73;;2.421.265.600,00
BCDA;1,97;;-2,84;8,54;3,81;100,00;-931,32;-931,32;-2,84;-2,29;0,54;-1,63;26,40;10,08;-17,28;1,94;-301,20;-134,44;-301,20;0,45;0,55;0,14;12,00;;;0,23;-0,69;;34.983.654,00
BCDAW;1,00;;-1,44;4,33;1,93;100,00;-931,32;-931,32;-1,44;-2,29;0,54;-1,63;13,40;5,12;-8,77;1,94;-301,20;-134,44;-301,20;0,45;0,55;0,14;12,00;;;0,23;-0,69;;34.983.654,00
BCE;43,61;6,48;17,64;2,14;0,75;42,76;22,31;12,02;9,50;14,45;4,94;1,11;2,12;-14,74;-0,82;0,65;12,12;4,23;8,30;0,35;0,65;0,35;-0,36;-2,37;;20,40;2,47;;39.833.987.897,00
BCEL;1,28;;-0,47;0,52;0,29;;;;-0,47;0,34;0,81;-0,89;;0,64;-0,63;6,37;-109,43;-61,21;-109,43;0,56;0,44;0,00;;;;2,46;-2,70;;49.615.598,00
BCH;18,39;23,32;6,35;1,81;0,15;77,15;0,00;33,66;;;;2,40;2,14;0,56;-0,70;1,55;28,49;2,44;;0,09;0,91;0,07;-1,08;7,60;;10,20;2,91;;9.308.723.922,00
BCLI;1,54;;-2,21;40,54;4,25;;;;-2,21;-1,92;0,29;-5,33;;-38,92;-9,78;0,84;-1.833,50;-192,01;-1.833,50;0,10;0,90;0,00;;;;0,04;-0,70;;56.274.372,00
BCML;17,70;1,41;9,34;0,72;0,09;0,00;33,85;22,02;6,08;-4,95;-11,07;-1,32;2,06;;-0,09;;7,75;0,96;9,02;0,12;0,88;0,04;24,55;28,47;;24,49;1,90;;229.038.840,00
BCO;60,74;1,31;16,61;6,34;0,45;23,67;8,05;3,76;7,76;13,26;5,46;4,46;0,62;3,07;-0,75;1,55;38,16;2,68;8,41;0,07;0,93;0,71;-45,89;-62,23;;9,61;3,67;;2.846.815.920,00
BCOR;27,19;;45,54;3,49;1,27;47,14;5,91;3,12;24,02;32,23;8,21;1,19;1,42;13,76;-1,49;2,51;7,67;2,78;5,08;0,36;0,64;0,89;14,19;;;7,78;0,60;;1.298.219.178,00
BCOV;4,28;;-20,14;1,77;0,80;63,47;-4,30;-4,27;-20,03;-16,65;3,52;-0,31;0,86;-6,82;-1,21;0,74;-8,81;-3,96;-8,91;0,45;0,55;0,93;6,24;;;2,42;-0,21;;182.853.936,00
BCOW;8,12;;34,66;0,90;0,10;0,00;17,85;6,73;13,07;-8,74;-21,81;-1,49;2,33;;-0,10;;2,59;0,30;1,85;0,12;0,88;0,04;0,61;-41,63;;9,06;0,23;;53.763.332,00
BCPC;124,75;0,57;38,30;4,30;2,48;29,76;15,28;11,18;28,02;30,59;2,53;0,39;4,28;20,62;-3,13;2,40;11,23;6,49;8,37;0,58;0,42;0,58;9,64;3,19;;29,17;3,28;;4.041.441.722,00
BCRX;8,09;;-6,17;-5,18;2,77;97,63;-53,65;-91,24;-10,49;-9,25;1,28;;5,63;3,71;-45,51;4,90;-83,88;-44,93;270,12;-0,54;1,54;0,49;60,81;;;-1,56;-1,31;;1.530.222.932,00
BCS;6,74;5,20;3,55;0,29;0,01;100,00;0,00;24,35;;;;-2,55;0,86;0,08;-0,03;1,39;8,12;0,38;;0,05;0,95;0,02;13,65;;;23,47;1,90;;26.875.671.245,00
BCSF;11,95;11,54;7,32;0,69;0,30;100,00;94,86;63,08;4,87;12,99;8,13;1,15;4,62;;-0,30;;9,45;4,07;6,34;0,43;0,57;0,06;46,71;40,45;;17,29;1,63;;770.873.862,00
BCTG;10,20;;-4.193,22;43,61;1,30;;;;-3.406,99;-3.387,32;19,67;-0,25;;189,77;-1,31;4,80;-1,04;-0,03;-1,28;0,03;0,97;0,00;;;;0,23;0,00;;218.047.440,00
BCYC;21,55;;-5,73;2,38;1,57;100,00;-766,76;-779,35;-5,82;-3,01;2,78;-1,14;44,63;2,04;-15,66;6,92;-41,63;-27,45;-37,34;0,66;0,34;0,04;47,67;;;9,02;-3,75;;642.451.540,00
BDC;81,44;0,24;13,80;3,07;1,11;35,15;14,01;9,77;9,62;10,95;1,30;0,41;1,35;3,92;-2,16;2,40;22,28;8,05;13,69;0,36;0,64;0,82;4,54;34,32;;26,65;5,94;;3.522.586.672,00
BDSI;5,59;;6,80;3,07;1,78;85,98;17,77;50,90;19,48;17,61;-1,87;-0,30;3,46;4,82;-4,71;2,45;45,18;26,14;-10,39;0,58;0,42;0,51;60,72;;;1,82;0,82;;577.048.992,00
BDSX;1,80;;-2,16;6,85;1,52;62,96;-150,15;-171,27;-2,46;-2,15;0,31;-0,88;3,69;4,63;-3,57;2,34;-317,61;-70,44;-125,66;0,22;0,78;0,41;;;;0,26;-0,84;;141.134.569,00
BDTX;1,62;;-0,65;0,51;0,38;;;;-0,67;0,72;1,38;-1,06;;0,53;-2,08;8,37;-78,80;-58,35;-76,86;0,74;0,26;0,00;;;;3,18;-2,51;;58.913.244,00
BDX;234,57;4,34;44,01;2,63;1,26;44,35;10,52;8,23;34,43;42,53;8,09;0,62;3,62;121,63;-1,49;1,07;5,97;2,86;4,46;0,48;0,52;0,35;9,31;11,55;;89,72;5,35;;66.924.124.168,00
BDXB;48,61;6,16;9,09;0,54;0,26;44,35;10,52;8,23;7,11;42,53;8,09;0,62;0,75;25,13;-0,31;1,07;5,97;2,86;4,46;0,48;0,52;0,35;9,31;11,55;;89,72;5,35;;66.924.124.168,00
BE;17,20;;-11,76;10,41;1,82;12,37;-21,72;-25,16;-13,62;-15,32;-1,81;1,38;2,96;6,90;-3,98;1,95;-88,54;-15,50;-21,59;0,18;0,82;0,62;26,81;;;1,65;-1,46;;3.520.121.388,00
BEAM;33,00;;-8,38;3,30;1,81;100,00;-427,08;-474,54;-9,31;-5,23;4,06;-1,44;39,76;2,79;-9,74;4,89;-39,41;-21,55;-34,60;0,55;0,45;0,05;;;;10,13;-3,99;;2.417.355.864,00
BEAT;2,10;;-1,48;2,91;2,51;;;;-1,58;-0,95;0,62;-1,14;;2,91;;7,16;-197,47;-169,89;-184,51;0,86;0,14;0,00;;;;0,72;-1,42;;16.649.568,00
BECN;56,38;;8,36;1,91;0,60;26,52;8,34;5,15;5,16;7,88;2,68;0,99;0,43;2,54;-1,14;2,03;22,81;7,24;14,05;0,32;0,62;1,40;14,01;35,36;;29,63;6,76;;3.652.765.995,00
BEDU;2,40;;-1,89;0,18;0,06;-10,40;-75,14;-30,89;-0,78;3,46;4,23;-1,01;0,58;-1,25;-0,10;0,89;-9,80;-3,31;-27,14;0,34;0,66;0,11;7,44;;;12,98;-1,27;;71.515.200,00
BEEM;14,60;;-10,61;4,99;3,44;-7,45;-78,93;-78,95;-10,61;-10,22;0,34;-0,16;8,38;11,48;-8,06;2,10;-47,00;-32,46;-46,99;0,69;0,31;0,41;26,48;;;2,93;-1,38;;146.588.112,00
BEEMW;8,24;;-5,99;2,82;1,94;-7,45;-78,93;-78,95;-5,99;-10,22;0,34;-0,16;4,73;6,49;-4,55;2,10;-47,00;-32,46;-46,99;0,69;0,31;0,41;26,48;;;2,93;-1,38;;146.588.112,00
BEKE;18,66;;-29,52;2,35;1,50;17,09;2,12;-8,08;112,42;76,45;-35,91;-0,75;2,39;4,15;-3,29;3,00;-7,96;-5,09;0,37;0,64;0,36;0,63;;;;7,96;-0,63;;23.379.082.210,00
BELFA;32,34;0,93;7,66;1,54;0,72;28,04;9,54;8,05;6,46;6,86;0,40;0,09;0,62;1,65;-2,25;2,80;20,08;9,40;15,69;0,47;0,53;1,17;5,88;;;21,02;4,22;;403.596.732,00
BELFB;32,83;1,06;7,82;1,57;0,73;28,04;9,54;8,05;6,60;6,86;0,40;0,09;0,63;1,68;-2,30;2,80;20,08;9,40;15,69;0,47;0,53;1,17;5,88;;;21,02;4,22;;403.596.732,00
BEN;26,16;4,44;13,13;1,13;0,45;100,00;17,35;12,70;9,61;11,78;2,18;0,26;1,67;;-0,45;;8,61;3,42;5,03;0,40;0,53;0,27;5,22;-5,31;;23,32;2,01;;13.174.420.874,00
BEP;28,90;4,49;-55,71;0,35;0,14;70,26;31,13;-3,07;5,50;18,94;13,44;0,85;1,71;-6,80;-0,15;0,73;-0,62;-0,25;3,07;0,40;0,60;0,08;12,41;22,03;;83,53;-0,52;;7.960.622.908,00
BEPC;30,95;6,28;12,83;0,38;0,13;68,38;33,70;11,05;4,21;13,45;9,25;0,84;1,42;-0,88;-0,14;0,30;2,99;0,99;4,09;0,33;0,67;0,09;;;;80,29;2,40;;5.309.820.070,00
BERY;54,29;0,92;10,32;2,02;0,40;16,24;7,89;4,52;5,91;13,62;7,67;2,63;0,47;2,98;-0,55;1,98;19,61;3,88;7,46;0,20;0,80;0,86;16,37;25,44;;26,85;5,26;;6.626.012.000,00
BEST;0,73;;0,55;0,28;0,04;-2,38;-58,03;44,90;-0,43;1,99;2,42;-1,61;0,25;-0,72;-0,09;0,90;51,40;7,41;-39,72;0,14;0,86;0,17;7,09;;;2,57;1,32;;57.378.000,00
BF-A;61,91;1,27;40,75;9,75;3,82;59,48;25,04;17,40;28,32;30,91;2,49;0,86;7,09;15,51;-7,58;1,99;23,93;9,38;13,34;0,39;0,61;0,54;5,61;4,61;;6,34;1,52;;29.736.055.206,00
BF-B;61,65;1,27;40,80;9,76;3,83;59,48;25,04;17,40;28,36;30,91;2,49;0,86;7,10;15,53;-7,58;1,99;23,93;9,38;13,34;0,39;0,61;0,54;5,61;4,61;;6,34;1,52;;29.736.055.206,00
BFAM;78,05;;56,06;4,18;1,19;23,69;7,51;3,99;29,81;36,51;6,76;0,95;2,24;-10,31;-1,31;0,44;7,46;2,12;5,61;0,28;0,72;0,53;3,02;-12,47;;18,69;1,39;;4.512.664.212,00
BFC;72,48;1,29;14,59;1,46;0,18;0,00;45,32;33,15;10,67;4,66;-6,02;-0,82;4,84;;-0,18;;9,98;1,24;8,61;0,12;0,88;0,04;16,60;24,18;;50,18;5,01;;659.749.030,00
BFH;29,29;3,55;6,65;0,65;0,06;;;;1,85;-0,63;-2,49;-0,88;;0,52;-0,57;1,14;9,85;0,88;17,49;0,09;0,91;0,00;;-22,33;;45,20;4,45;;1.489.429.688,00
BFI;1,24;;-0,14;0,26;0,09;64,44;-140,34;-143,87;-0,15;-0,37;-0,23;0,41;0,20;-1,65;-0,10;0,56;-184,17;-63,95;-115,84;0,35;0,65;0,44;;;;4,79;-8,82;;27.816.500,00
BFIIW;0,07;;-0,01;0,01;0,01;64,44;-140,34;-143,87;-0,01;-0,37;-0,23;0,41;0,01;-0,09;-0,01;0,56;-184,17;-63,95;-115,84;0,35;0,65;0,44;;;;4,79;-8,82;;27.816.500,00
BFIN;8,86;4,51;10,76;0,74;0,07;0,00;23,88;17,13;7,72;-11,74;-19,45;-1,88;1,84;;-0,07;;6,92;0,67;7,44;0,10;0,90;0,04;-0,42;3,11;;11,90;0,82;;112.899.436,00
BFRA;2,67;;-2,82;4,04;0,93;84,18;-88,98;-105,06;-3,32;-1,83;1,50;-1,82;2,96;7,78;-2,20;1,26;-143,50;-32,95;-108,28;0,23;0,77;0,31;;;;0,66;-0,95;;75.717.729,00
BFST;17,03;2,79;8,17;0,74;0,07;0,00;30,41;19,93;5,36;-2,20;-7,55;-1,05;1,63;;-0,07;;9,11;0,88;6,45;0,10;0,90;0,04;35,92;62,10;;23,12;2,11;;432.399.366,00
BFT;15,10;;18,10;0,55;0,00;;;;-7,17;-5,67;1,50;-0,12;;4,36;0,00;3,77;3,06;0,01;-8,52;0,00;1,00;0,00;;;;27,27;0,83;;2.769.022,90
BFT.U;16,84;;20,18;0,62;0,00;;;;-8,00;-5,67;1,50;-0,12;;4,86;0,00;3,77;3,06;0,01;-8,52;0,00;1,00;0,00;;;;27,27;0,83;;2.769.022,90
BFT.WS;4,85;;5,81;0,18;0,00;;;;-2,30;-5,67;1,50;-0,12;;1,40;0,00;3,77;3,06;0,01;-8,52;0,00;1,00;0,00;;;;27,27;0,83;;2.769.022,90
BG;92,88;2,56;8,72;1,52;0,57;5,48;3,67;2,39;5,69;7,10;1,44;0,38;0,21;1,96;-1,79;1,75;17,45;6,55;15,00;0,38;0,62;2,74;7,98;58,69;;61,52;10,74;;13.989.632.384,00
BGCP;5,16;0,77;39,68;2,89;0,63;100,00;8,94;2,80;12,44;15,92;3,53;0,82;1,11;;-0,63;;7,27;1,58;6,79;0,22;0,78;0,57;0,75;1,23;;1,79;0,13;;1.925.241.495,00
BGFV;7,59;13,26;3,77;0,62;0,23;35,36;5,64;4,30;2,88;2,40;-0,50;-0,11;0,16;1,18;-0,47;1,61;16,29;6,03;16,18;0,37;0,63;1,40;2,61;43,40;;12,26;2,00;;168.368.970,00
BGNE;223,11;;-11,59;5,30;3,64;79,77;-138,50;-141,52;-11,84;-9,76;2,04;-0,91;16,40;6,21;-19,80;3,55;-45,71;-31,41;-40,72;0,69;0,31;0,22;42,81;;;42,05;-19,22;;23.137.754.820,00
BGS;14,81;10,87;24,54;1,23;0,28;18,39;7,81;1,97;6,18;19,81;13,61;2,70;0,48;1,43;-0,38;3,75;5,00;1,13;4,85;0,23;0,77;0,57;5,61;;;12,11;0,61;;1.069.288.052,00
BGSF;10,83;6,89;3,95;1,18;0,77;39,10;6,92;12,28;7,00;8,66;1,66;0,28;0,48;2,43;-1,46;2,98;29,87;19,39;10,19;0,65;0,35;1,58;-1,20;15,44;;9,23;2,76;;114.237.824,00
BH;175,19;;-16,98;0,99;0,66;41,49;-10,08;-8,70;-14,64;-14,96;-0,32;0,02;1,48;34,50;-0,80;1,12;-5,85;-3,86;-7,19;0,66;0,34;0,44;-15,20;;;176,27;-10,32;;543.614.570,00
BHAT;0,57;;-0,09;0,30;0,15;42,78;-402,22;-377,00;-0,09;-0,09;-0,01;0,02;0,35;1,55;-0,36;1,19;-323,71;-156,48;-336,28;0,48;0,52;0,42;;;;1,86;-6,03;;5.213.945,00
BHC;7,64;;-12,33;-4,01;0,11;70,90;16,43;-2,77;2,08;17,19;15,11;;0,34;9,06;-0,13;1,08;-32,51;-0,88;6,24;-0,03;1,03;0,32;-1,41;;;-1,91;-0,62;;2.776.825.324,00
BHE;22,22;2,95;11,53;0,77;0,35;8,84;3,37;2,36;8,09;9,30;1,21;0,11;0,27;0,87;-1,37;2,21;6,65;3,06;6,00;0,46;0,54;1,30;3,29;;;29,17;1,94;;786.870.760,00
BHF;40,80;;-57,98;0,47;0,01;50,84;-2,03;-0,57;-16,18;-30,87;-14,65;0,42;0,33;;-0,01;;-0,80;-0,02;-2,59;0,03;0,97;0,04;4,37;;;88,23;-0,71;;2.790.462.096,00
BHFAL;22,79;6,68;-33,00;0,27;0,01;50,84;-2,03;-0,57;-9,21;-30,87;-14,65;0,42;0,19;;-0,01;;-0,80;-0,02;-2,59;0,03;0,97;0,04;4,37;;;88,23;-0,71;;2.790.462.096,00
BHFAN;16,43;8,13;-23,30;0,19;0,01;50,84;-2,03;-0,57;-6,50;-30,87;-14,65;0,42;0,13;;-0,01;;-0,80;-0,02;-2,59;0,03;0,97;0,04;4,37;;;88,23;-0,71;;2.790.462.096,00
BHFAO;21,85;7,60;-31,31;0,25;0,01;50,84;-2,03;-0,57;-8,74;-30,87;-14,65;0,42;0,18;;-0,01;;-0,80;-0,02;-2,59;0,03;0,97;0,04;4,37;;;88,23;-0,71;;2.790.462.096,00
BHFAP;22,16;7,44;-31,30;0,25;0,01;50,84;-2,03;-0,57;-8,73;-30,87;-14,65;0,42;0,18;;-0,01;;-0,80;-0,02;-2,59;0,03;0,97;0,04;4,37;;;88,23;-0,71;;2.790.462.096,00
BHG;0,26;;-0,11;0,46;0,04;-22,05;-24,92;-26,48;-0,11;-0,57;-0,46;1,85;0,03;-0,28;-0,09;0,81;-430,86;-34,48;-50,63;0,08;0,71;1,30;;;;0,59;-2,52;;170.173.305,00
BHLB;24,51;2,43;11,85;1,15;0,09;0,00;26,97;20,28;8,91;-13,13;-22,06;-2,84;2,40;;-0,09;;9,70;0,79;10,62;0,08;0,92;0,04;1,22;10,87;;21,45;2,08;;1.098.396.650,00
BHTG;0,84;;-3,01;4,72;0,44;21,43;-52,34;-60,71;-3,49;-8,48;-4,98;6,73;1,83;-2,43;-0,51;0,42;-156,57;-14,65;-15,76;0,09;0,90;0,24;31,17;;;0,18;-0,28;;24.730.608,00
BHVN;13,57;;-0,99;-1,15;0,66;85,63;-87,11;-108,04;-1,23;-1,64;-0,43;;1,07;1,83;-4,34;1,75;-115,96;-67,00;-1.038,19;-0,58;1,58;0,62;;;;-11,75;-13,63;;909.267.740,00
BIDU;146,39;;-28,01;1,53;0,89;47,88;8,33;-9,42;31,68;19,89;-11,59;-0,56;2,64;2,56;-1,94;2,75;-5,46;-3,16;3,72;0,58;0,42;0,34;13,98;-0,85;;96,37;-5,26;;50.595.504.210,00
BIG;11,98;12,40;-2,36;0,45;0,09;35,33;-3,26;-2,62;-1,90;-4,08;-2,16;0,51;0,06;0,69;-0,14;1,50;-18,97;-3,68;-18,95;0,19;0,81;1,40;3,44;3,07;;27,01;-5,12;;353.877.758,00
BIGC;8,46;;-4,51;13,81;1,33;74,92;-48,95;-50,14;-4,62;-4,86;-0,24;0,71;2,26;2,13;-6,32;4,75;-306,36;-29,52;-35,78;0,10;0,90;0,59;;;;0,62;-1,89;;631.515.180,00
BIIB;261,06;;12,40;2,82;1,54;77,61;35,31;29,95;10,52;10,91;0,39;0,10;3,71;5,79;-2,56;2,99;22,74;12,41;15,04;0,55;0,45;0,41;-3,68;3,71;;92,73;21,09;;37.804.657.240,00
BILI;22,26;;-6,40;3,34;1,24;17,53;-38,37;-43,13;-7,20;-6,21;0,96;-0,45;2,76;3,45;-3,30;2,34;-52,17;-19,30;-24,24;0,37;0,63;0,45;109,53;;;6,72;-3,51;;9.033.574.198,00
BILL;73,25;;-22,56;1,92;0,81;79,77;-40,73;-40,65;-22,51;-19,79;2,49;-0,21;9,17;2,61;-2,63;1,81;-8,53;-3,58;-5,93;0,42;0,58;0,09;;;;38,39;-3,27;;7.777.843.905,00
BIMI;0,69;;-0,06;0,27;0,08;22,35;-207,90;-210,41;-0,07;-0,34;-0,27;1,11;0,14;-1,73;-0,17;0,92;-411,00;-122,02;-183,23;0,30;0,70;0,58;34,99;;;2,55;-10,48;;2.652.015,00
BIO;475,28;;-3,91;1,47;1,05;55,93;-166,51;-129,45;-3,04;-2,92;0,13;-0,06;5,06;5,48;-1,37;5,55;-37,73;-26,87;-53,11;0,71;0,29;0,21;5,34;;;324,89;-122,57;;14.221.621.721,00
BIO-B;480,60;;-3,92;1,48;1,05;55,93;-166,51;-129,45;-3,05;-2,92;0,13;-0,06;5,08;5,49;-1,38;5,55;-37,73;-26,87;-53,11;0,71;0,29;0,21;5,34;;;324,89;-122,57;;14.221.621.721,00
BIOC;0,33;;-0,34;0,20;0,11;31,83;-32,07;-32,99;-0,35;0,64;0,99;-0,58;0,11;0,19;-0,39;5,13;-60,09;-32,36;-54,76;0,54;0,46;0,98;80,21;;;1,61;-0,97;;5.629.404,00
